meta.name,Peak area - S10_GoatLiver_4 - Total Ion Count,Peak area - S11_ChickenLiver_3 - Total Ion Count,Peak area - S12_ChickenLiver_4 - Total Ion Count,Peak area - S13_ChickenHeart_5 - Total Ion Count,Peak area - S14_GoatLiver_5 - Total Ion Count,Peak area - S15_ChickenLiver_5 - Total Ion Count,Peak area - S16_ChickenLiver_6 - Total Ion Count,Peak area - S17_GoatLiver_6 - Total Ion Count,Peak area - S18_ChickenHeart_6 - Total Ion Count,Peak area - S1_ChickenHeart_1 - Total Ion Count,Peak area - S2_ChickenHeart_2 - Total Ion Count,Peak area - S3_ChickenLiver_1 - Total Ion Count,Peak area - S4_GoatLiver_1 - Total Ion Count,Peak area - S5_ChickenLiver_2 - Total Ion Count,Peak area - S6_GoatLiver_2 - Total Ion Count,Peak area - S7_ChickenHeart_3 - Total Ion Count,Peak area - S8_GoatLiver_3 - Total Ion Count,Peak area - S9_ChickenHeart_4 - Total Ion Count,Peak area - S10_QCS_1 - Total Ion Count,Peak area - S10_QCS_2 - Total Ion Count,Peak area - S10_QCS_3 - Total Ion Count,Peak area - S10_QCS_4 - Total Ion Count,Peak area - S10_QCS_5 - Total Ion Count,Peak area - S10_QCS_6 - Total Ion Count,Peak area - S11_QCS_1 - Total Ion Count,Peak area - S11_QCS_2 - Total Ion Count,Peak area - S11_QCS_3 - Total Ion Count,Peak area - S11_QCS_4 - Total Ion Count,Peak area - S11_QCS_5 - Total Ion Count,Peak area - S11_QCS_6 - Total Ion Count,Peak area - S12_QCS_1 - Total Ion Count,Peak area - S12_QCS_2 - Total Ion Count,Peak area - S12_QCS_3 - Total Ion Count,Peak area - S12_QCS_4 - Total Ion Count,Peak area - S12_QCS_5 - Total Ion Count,Peak area - S12_QCS_6 - Total Ion Count,Peak area - S13_QCS_1 - Total Ion Count,Peak area - S13_QCS_2 - Total Ion Count,Peak area - S13_QCS_3 - Total Ion Count,Peak area - S13_QCS_4 - Total Ion Count,Peak area - S13_QCS_5 - Total Ion Count,Peak area - S13_QCS_6 - Total Ion Count,Peak area - S14_QCS_1 - Total Ion Count,Peak area - S14_QCS_2 - Total Ion Count,Peak area - S14_QCS_3 - Total Ion Count,Peak area - S14_QCS_4 - Total Ion Count,Peak area - S14_QCS_5 - Total Ion Count,Peak area - S14_QCS_6 - Total Ion Count,Peak area - S15_QCS_1 - Total Ion Count,Peak area - S15_QCS_2 - Total Ion Count,Peak area - S15_QCS_3 - Total Ion Count,Peak area - S15_QCS_4 - Total Ion Count,Peak area - S15_QCS_5 - Total Ion Count,Peak area - S15_QCS_6 - Total Ion Count,Peak area - S16_QCS_1 - Total Ion Count,Peak area - S16_QCS_2 - Total Ion Count,Peak area - S16_QCS_3 - Total Ion Count,Peak area - S16_QCS_4 - Total Ion Count,Peak area - S16_QCS_5 - Total Ion Count,Peak area - S16_QCS_6 - Total Ion Count,Peak area - S17_QCS_1 - Total Ion Count,Peak area - S17_QCS_2 - Total Ion Count,Peak area - S17_QCS_3 - Total Ion Count,Peak area - S17_QCS_4 - Total Ion Count,Peak area - S17_QCS_5 - Total Ion Count,Peak area - S17_QCS_6 - Total Ion Count,Peak area - S18_QCS_1 - Total Ion Count,Peak area - S18_QCS_2 - Total Ion Count,Peak area - S18_QCS_3 - Total Ion Count,Peak area - S18_QCS_4 - Total Ion Count,Peak area - S18_QCS_5 - Total Ion Count,Peak area - S18_QCS_6 - Total Ion Count,Peak area - S1_QCS_1 - Total Ion Count,Peak area - S1_QCS_2 - Total Ion Count,Peak area - S1_QCS_3 - Total Ion Count,Peak area - S1_QCS_4 - Total Ion Count,Peak area - S1_QCS_5 - Total Ion Count,Peak area - S1_QCS_6 - Total Ion Count,Peak area - S2_QCS_1 - Total Ion Count,Peak area - S2_QCS_2 - Total Ion Count,Peak area - S2_QCS_3 - Total Ion Count,Peak area - S2_QCS_4 - Total Ion Count,Peak area - S2_QCS_5 - Total Ion Count,Peak area - S2_QCS_6 - Total Ion Count,Peak area - S3_QCS_1 - Total Ion Count,Peak area - S3_QCS_2 - Total Ion Count,Peak area - S3_QCS_3 - Total Ion Count,Peak area - S3_QCS_4 - Total Ion Count,Peak area - S3_QCS_5 - Total Ion Count,Peak area - S3_QCS_6 - Total Ion Count,Peak area - S4_QCS_1 - Total Ion Count,Peak area - S4_QCS_2 - Total Ion Count,Peak area - S4_QCS_3 - Total Ion Count,Peak area - S4_QCS_4 - Total Ion Count,Peak area - S4_QCS_5 - Total Ion Count,Peak area - S4_QCS_6 - Total Ion Count,Peak area - S5_QCS_1 - Total Ion Count,Peak area - S5_QCS_2 - Total Ion Count,Peak area - S5_QCS_3 - Total Ion Count,Peak area - S5_QCS_4 - Total Ion Count,Peak area - S5_QCS_5 - Total Ion Count,Peak area - S5_QCS_6 - Total Ion Count,Peak area - S6_QCS_1 - Total Ion Count,Peak area - S6_QCS_2 - Total Ion Count,Peak area - S6_QCS_3 - Total Ion Count,Peak area - S6_QCS_4 - Total Ion Count,Peak area - S6_QCS_5 - Total Ion Count,Peak area - S6_QCS_6 - Total Ion Count,Peak area - S7_QCS_1 - Total Ion Count,Peak area - S7_QCS_2 - Total Ion Count,Peak area - S7_QCS_3 - Total Ion Count,Peak area - S7_QCS_4 - Total Ion Count,Peak area - S7_QCS_5 - Total Ion Count,Peak area - S7_QCS_6 - Total Ion Count,Peak area - S8_QCS_1 - Total Ion Count,Peak area - S8_QCS_2 - Total Ion Count,Peak area - S8_QCS_3 - Total Ion Count,Peak area - S8_QCS_4 - Total Ion Count,Peak area - S8_QCS_5 - Total Ion Count,Peak area - S8_QCS_6 - Total Ion Count,Peak area - S9_QCS_1 - Total Ion Count,Peak area - S9_QCS_2 - Total Ion Count,Peak area - S9_QCS_3 - Total Ion Count,Peak area - S9_QCS_4 - Total Ion Count,Peak area - S9_QCS_5 - Total Ion Count,Peak area - S9_QCS_6 - Total Ion Count
790.6,406.19214,292.2844,295.36926,734.3368,442.45895,334.633,289.89755,403.6938,635.94244,690.8509,705.9486,343.78568,449.0189,293.15942,417.33566,641.255,436.1168,709.974,121.072624,120.72333,117.7,115.02705,114.02602,112.76021,122.66869,122.404076,119.15935,116.89265,117.470345,118.677055,126.59292,122.13055,116.73787,114.629105,114.06778,117.691185,122.09311,121.28074,118.01428,111.16073,110.4869,111.8458,115.051025,115.43368,108.6641,109.024475,108.99152,112.536194,120.265045,120.95541,117.667046,116.41336,115.08238,119.30536,118.7129,120.717735,115.00478,111.94386,110.835556,115.10607,121.47626,120.67139,116.66286,114.87924,116.1839,118.60014,122.827736,124.01203,118.16546,114.39309,113.630455,118.82616,118.58509,118.104126,115.684555,114.60836,113.60312,117.334435,116.53745,116.202774,111.165665,107.138535,106.692276,111.41651,117.21201,116.89963,116.30334,113.06443,113.4119,111.040016,122.17657,122.80842,116.19509,114.282295,113.9161,121.49783,124.62732,124.62475,120.81371,120.01272,119.95357,122.32958,116.71025,118.67633,115.22871,114.23842,115.50785,114.89606,124.46731,124.65355,119.01878,106.09802,106.36258,110.60419,119.61579,117.4883,111.706665,110.88404,109.72049,111.08638,118.94322,118.711105,116.17722,114.44547,115.804405,112.716446
796.5980000000001,5512.31,4210.821,4986.7354,14754.083,6172.1323,5443.2334,4621.877,5274.106,12948.746,13335.804,14321.705,6487.036,6703.833,4262.502,5657.559,12584.135,6469.8228,14470.981,482.67938,494.50952,454.7966,457.62997,462.83978,444.15613,506.77374,508.93433,472.80545,485.3869,486.78787,501.4945,499.9195,518.13715,499.37048,496.30917,489.40366,494.93802,412.76822,427.75735,424.44168,430.6536,412.30386,405.09488,437.38174,445.9006,435.27255,448.80566,448.4355,414.77673,425.35184,423.85168,424.4212,411.72037,422.12885,399.69385,473.04187,491.8779,457.27063,471.11603,469.35263,462.35623,484.74036,481.7251,442.31854,452.98288,454.544,487.8959,498.81442,520.46234,505.9383,462.24988,468.64,479.57806,455.3705,456.32892,413.85208,414.27438,422.3475,445.5399,456.26758,447.6369,446.82202,430.14816,414.4302,391.2106,360.42465,371.11694,439.0305,451.44412,447.09302,424.01538,469.66565,461.28528,462.0908,451.91794,444.8262,468.79553,460.27844,432.79758,464.81332,485.62616,475.10052,408.01663,494.01492,502.277,473.36035,469.03015,479.13452,474.27832,416.1605,424.01044,412.41705,426.18344,433.0626,380.501,429.39056,429.74857,449.0795,460.57907,465.3963,426.63556,451.17535,458.3647,456.0761,451.78415,460.3193,428.21866
797.62,1533.4935,1384.5249,1513.5933,4678.697,1873.1592,1702.3107,1517.6865,1458.5767,3752.4905,4119.417,4393.143,1841.565,1963.521,1413.9552,1575.6232,3984.0188,1825.0864,4231.343,238.83177,240.24739,225.58694,218.25772,219.48996,219.99406,242.12923,242.60623,231.78702,230.34108,231.2355,234.84985,241.89523,243.3732,241.54051,240.64796,237.84787,238.0575,239.18259,240.56354,237.03874,225.94353,223.44923,222.19566,228.90886,232.0388,225.85606,226.73656,225.8943,223.1032,237.06404,236.77287,231.25655,230.83824,234.91165,222.17297,226.69875,230.07729,223.24367,227.26746,227.89357,224.92117,246.91806,244.22995,226.80455,227.68417,229.76096,236.49442,239.40468,245.4267,236.72038,228.24118,228.86662,232.23732,235.14526,234.41095,225.27068,223.92947,224.19006,232.5292,234.7632,234.57045,230.17021,227.52676,225.10292,227.22011,210.39192,212.34792,217.55669,225.22787,223.58098,218.43607,222.09128,221.9996,219.46277,217.4396,215.02051,224.52385,243.07112,243.6299,239.63884,242.4539,239.32875,241.44237,237.21716,239.62836,236.61972,235.74124,238.11583,238.55884,241.1181,238.1162,230.20515,219.6536,219.39769,215.87698,226.68784,223.89915,223.82774,226.57994,227.45183,218.1584,237.58447,238.86331,233.42473,234.23512,238.98721,219.69946
798.6,14748.008,6204.0723,6226.63,36289.594,15882.297,8209.029,6052.9287,14297.395,24845.844,32969.473,29854.34,9809.685,17514.953,6008.717,13903.606,29627.09,16115.837,29864.57,761.98254,775.3655,752.8513,702.16046,711.09656,690.32886,758.2133,743.8589,632.8553,705.5129,706.2442,710.6424,782.3603,797.9424,760.732,774.05725,757.1346,742.36945,524.1578,545.72955,617.88086,613.13226,600.12976,534.44293,601.2001,638.52496,664.43475,670.868,667.91187,589.4798,569.58997,564.40186,593.49176,614.48425,648.4708,523.5162,756.4231,753.4223,744.9639,744.8112,738.66595,689.4538,640.42126,642.05896,571.6744,632.66046,649.4962,664.7248,734.9533,773.71,773.66174,687.1548,721.27924,693.4417,591.35254,596.3524,507.617,544.67145,583.88495,608.92175,637.64813,652.7514,644.42377,609.5581,607.515,570.8889,544.08704,561.8846,647.5043,672.26355,658.42267,611.2398,687.48346,696.30444,670.27094,650.5989,637.2116,685.8307,657.014,594.666,641.9521,683.9969,654.82043,562.51514,730.6313,753.2556,697.10724,692.0402,712.0211,714.10443,575.3835,576.7289,621.76483,549.53687,556.00867,517.38696,609.36017,636.367,677.6898,697.1157,711.9606,640.62415,597.7606,606.1225,603.78394,650.4604,690.6464,551.8791
799.638,3555.6816,1374.4626,1429.6587,6629.3745,3554.9421,1616.7615,1405.0657,3590.839,5296.4697,5989.849,6047.453,1776.0536,3873.4263,1385.9279,3421.5593,5657.4326,3713.136,6043.5356,268.4612,268.96655,257.79346,244.3618,244.30753,242.55573,267.99277,265.31354,250.18983,252.1222,252.05794,258.09683,263.8594,267.60294,266.87888,267.8717,263.82388,259.88788,259.27527,262.9879,256.05096,241.40799,237.44989,248.18091,244.42741,248.52078,240.24376,242.32042,242.44708,236.13197,254.66139,254.95059,251.48882,247.2674,254.83543,235.72333,257.55405,261.15295,254.76123,255.28537,254.52266,246.4211,267.4499,266.03323,247.51941,253.84824,255.82904,266.9268,262.6717,270.52997,258.92148,238.96402,243.55132,255.35098,264.3647,263.887,256.4169,243.38705,244.41467,259.65253,261.1466,258.15417,253.2772,245.66193,240.91183,242.92233,226.11766,227.27716,242.01895,246.78722,244.25107,232.63365,245.32004,247.30916,237.60356,233.42711,231.84479,244.88994,265.03568,261.42847,262.29904,266.0978,261.78995,258.90378,260.65598,264.3657,258.12094,255.97151,259.99774,259.88843,258.29453,255.59525,252.64905,243.89163,245.99977,237.85652,247.70576,244.48311,244.04651,244.11473,246.26321,231.93881,261.40836,261.40182,256.01703,255.44905,260.7933,239.35938
800.635,1284.2131,710.0787,782.972,2279.0562,1562.171,830.5464,756.40875,1252.0087,2066.7102,2095.348,2248.903,909.9331,1467.9608,721.5603,1344.7979,2005.0974,1507.3171,2270.6133,179.67674,179.96829,166.96158,160.1666,161.75917,164.91943,180.704,180.89542,176.65106,173.34433,173.98608,178.17819,177.59818,179.07765,176.94925,174.19037,172.94502,175.7493,176.0989,180.30974,175.31743,164.25026,162.869,169.53311,168.14905,169.66806,166.12056,166.86334,167.13643,163.75777,175.84422,173.49496,167.85239,160.34175,162.09802,157.32759,168.25192,171.68588,165.52605,165.76611,166.66174,166.93396,189.09045,188.16458,174.62549,173.43317,172.72708,183.83165,177.30112,181.19098,172.05653,167.07768,165.814,172.03558,182.35667,182.36317,169.96458,164.41093,164.69775,178.33835,174.89133,172.28596,166.60127,163.58609,162.5599,164.71922,155.85844,156.4292,164.00085,165.15895,164.9245,160.55733,163.37715,163.87608,160.23692,158.88586,158.04205,164.52026,181.50108,179.87468,181.81956,181.00328,178.98146,178.73286,175.48335,177.86165,173.65685,173.41257,174.89598,176.44244,176.45879,177.2613,172.07944,162.2586,162.41742,161.0921,167.36198,164.48192,164.41608,166.47394,166.43703,162.08916,182.70082,182.7781,173.85449,168.23198,168.71486,165.05305
801.6,330.3698,236.80316,238.87866,572.38983,347.44308,280.5764,233.4577,327.0793,451.37497,523.2359,506.05347,281.23312,368.94815,238.82922,323.716,484.1671,355.0125,522.06903,85.35407,85.324265,79.750175,76.602936,77.62096,80.183304,86.99122,87.34009,86.85059,84.57643,84.9154,86.27501,86.950516,85.603165,82.17034,80.934265,80.44863,83.562126,90.34471,90.27216,86.79763,82.058205,81.37369,85.07743,83.7452,84.64774,79.85785,80.08995,81.079216,83.23859,85.210175,84.73744,83.57993,80.33266,80.506615,80.17289,80.80127,82.55252,77.50255,77.40796,78.215576,80.32338,90.62448,90.274216,86.57011,85.80841,85.086365,88.688225,86.64948,87.54113,82.69847,81.06706,80.06024,84.80954,89.370255,88.90727,85.54208,83.17798,82.41971,87.27868,86.30512,85.978035,81.04772,80.07655,79.5794,83.88499,80.57081,80.477036,79.04123,78.89715,79.00126,79.0191,81.204475,81.35164,78.74316,78.33226,78.3225,81.023575,89.22671,89.87559,87.05459,86.91682,86.68057,90.18226,84.50906,85.28686,83.90909,83.3601,84.1319,84.14716,88.800804,89.05973,85.11406,79.62112,79.06921,82.431274,83.67405,82.38114,79.06488,79.001335,78.9127,80.368164,88.471436,88.674774,86.15735,83.42872,82.41257,83.76128
804.5,359.3315,404.57397,398.32895,693.2899,377.65732,483.2096,393.50308,356.51428,573.71027,640.3778,634.95435,539.5624,413.00192,400.34146,355.30737,586.0808,383.87173,651.17487,109.502045,110.871346,109.94502,107.1022,106.01081,104.391426,116.029335,116.9077,116.719635,113.28954,114.10865,114.71886,119.533615,110.57282,101.014725,98.75032,98.057465,102.91124,122.570045,121.61422,114.19051,103.02417,100.58726,106.52706,104.67213,105.64152,97.48805,97.989845,99.8754,102.06324,109.28349,108.80434,104.065704,99.637085,98.057236,102.70951,107.71425,109.40769,102.99341,99.228,98.05916,101.67719,122.56404,121.630775,116.95788,113.581055,113.82032,116.96752,112.57533,114.41894,109.05741,103.34405,102.90963,108.87417,118.36263,116.52377,110.425964,105.32875,103.191154,110.24595,106.658936,105.39301,98.43466,94.339066,93.58636,100.06794,104.90314,104.754974,102.72662,97.913345,98.349045,96.9645,116.76837,117.76207,108.86245,106.78075,107.25704,115.43144,119.83586,122.37137,116.12725,113.72181,115.13608,120.051636,107.52682,109.46284,103.5528,102.46931,103.97973,103.97507,120.377014,121.56736,111.10656,95.91389,93.892784,102.33051,107.99897,106.261215,98.06559,96.44961,95.6521,100.74382,114.01492,113.90731,108.07407,103.41968,102.25715,104.80947
806.55,1030.9614,968.63403,1054.3066,2561.4087,981.53235,993.43494,1059.3234,1002.6511,2087.4214,2196.7969,2365.7766,1151.0641,1203.4385,998.8674,1027.442,2156.689,1071.2443,2353.7449,583.3239,578.65717,581.20404,567.5807,558.6037,546.6179,558.58575,554.2953,518.33954,515.22314,518.4688,523.1126,590.4441,597.1646,574.03906,558.32904,559.0067,581.56256,502.1764,509.11035,505.0521,484.43805,474.41348,476.6767,519.0321,534.0752,480.1735,476.71625,479.01157,495.69797,448.07233,441.6606,419.88174,407.95844,409.16437,429.8954,584.52325,588.0976,579.3368,559.1474,555.63385,555.35675,530.43005,527.0076,508.41632,500.8285,507.76288,515.71875,563.4605,569.3065,560.68195,545.3693,538.82043,545.60864,509.98016,503.116,452.57956,449.40182,468.53662,492.39868,510.58298,522.8857,489.03973,481.83035,486.36713,485.50473,502.35007,490.13367,493.81534,459.4037,462.7214,443.81482,596.3194,602.6421,563.8876,543.3566,536.27637,586.0437,543.7567,527.7079,513.32404,518.35504,519.5483,502.0298,576.28827,579.68054,543.54535,541.9439,546.8454,558.0473,521.10455,531.70374,506.97223,458.06097,469.70175,472.96323,507.46786,513.2159,502.48877,490.09274,490.58865,480.80362,480.3439,478.0867,455.5384,441.69592,455.88498,463.39447
807.45,343.78226,305.65076,304.35718,716.3028,323.094,310.53076,304.75342,346.83743,560.1997,678.288,626.80945,363.96933,368.22748,302.1765,339.9512,602.92554,331.41226,647.6309,190.7175,192.20387,197.03493,196.14986,193.92429,188.4238,202.62466,203.88812,200.23598,200.29556,201.4333,201.62631,202.77948,189.97705,181.26466,177.577,176.79141,181.01187,194.55257,195.92313,193.31204,182.5506,176.55556,183.16806,180.712,179.43188,164.22519,164.32712,164.7391,170.5293,177.92706,175.57388,171.31577,165.62616,163.74509,166.93178,193.44595,192.26364,190.02957,183.0975,180.31906,181.94315,205.51271,204.42632,201.3534,199.1438,201.16438,199.81955,191.98091,195.4638,195.0165,184.93483,185.2584,188.61943,200.17567,197.26265,190.26184,182.19156,179.8027,187.66235,182.16663,178.43051,173.83212,165.7419,164.01315,168.23024,171.70514,169.39026,170.36009,163.22998,164.50423,161.44324,206.6691,207.66508,197.5801,195.20427,196.7446,203.9671,198.43193,200.11703,195.5102,195.43118,199.1121,191.96046,185.47765,188.28915,181.70358,181.70778,183.10199,183.18256,204.04115,205.87057,191.87839,167.51657,164.74887,174.66087,177.1348,175.08374,167.73215,164.15651,163.48045,165.91579,189.58359,189.52399,181.89201,176.78877,173.97995,181.2283
808.6,1749.536,1643.2637,1716.1045,3891.224,1737.396,1871.2566,1748.6681,1700.1841,3275.6785,3380.4949,3790.9338,2129.0066,2176.551,1658.0211,1697.1527,3378.1147,1844.4662,3572.9644,422.36984,418.69342,413.47836,396.12604,390.30066,376.3744,413.26337,412.61777,400.1826,391.93283,395.01074,385.1548,427.26553,423.97354,403.21564,389.38168,385.6177,401.0251,384.87833,390.2145,384.6684,353.0066,340.8641,340.60193,356.5098,368.15817,332.46698,330.30054,332.40915,340.2588,335.17722,331.81955,328.67963,314.5251,316.7187,309.02435,413.22238,413.705,410.23062,388.97122,384.58026,379.84872,412.99588,407.68698,398.4657,388.24365,393.1751,387.95584,396.42615,406.29858,395.17413,368.38278,370.88657,379.1339,383.80884,378.71503,362.4734,341.5022,343.89404,357.52264,361.643,369.47897,358.57437,348.21463,344.84378,341.69348,334.30197,331.76193,331.8588,319.47772,317.57504,312.8966,420.85416,428.8475,386.1598,375.2142,372.83524,415.8108,411.46426,403.19434,394.348,391.09286,394.9325,382.56342,407.60745,412.99896,381.8477,380.69366,385.83823,396.97073,391.01758,396.16608,381.88718,342.3508,347.75092,339.15506,352.86417,353.63937,346.0165,334.12454,336.33844,331.07846,365.51215,368.58545,357.76935,342.2914,342.4185,337.32373
809.6,587.42535,544.40234,557.566,1174.329,606.5332,630.28455,545.83575,599.4903,938.7795,1085.8074,1074.0059,735.71155,639.0548,540.0799,599.8785,999.6165,615.41156,1064.8442,166.9732,166.37279,162.13828,153.02798,152.6732,150.14037,174.4419,175.89386,181.38113,170.47406,171.74536,169.12685,170.5181,163.7342,158.44624,152.49007,150.76112,154.64302,175.1134,178.4399,174.71835,152.26624,147.48146,155.81163,149.6148,151.28804,140.45627,140.49712,142.37418,144.27975,159.30106,157.54152,156.44333,144.54578,144.10533,141.49406,163.06511,162.20212,160.1275,151.27634,150.02287,149.62918,187.79631,185.58887,182.2391,173.31787,172.50095,174.6847,161.79102,166.09555,159.4827,148.12013,148.44908,156.75711,177.26544,174.96034,168.57394,155.85551,153.19687,162.0678,157.38696,154.96445,151.2015,144.95216,142.50766,146.78752,142.52473,141.79362,142.73236,137.41498,137.01,135.20132,164.9485,167.44928,154.07317,151.21042,151.99608,163.87389,179.12088,180.60796,181.15645,173.08826,174.67397,174.4974,160.39235,163.11131,156.14772,154.46843,156.50851,159.27081,177.33327,177.72403,172.1654,148.4641,147.88805,150.87106,148.8543,147.02226,143.07365,140.07181,139.83786,140.91466,173.08601,175.00435,168.1613,154.21295,150.20357,152.52324
810.6,2253.9062,1856.0525,1729.5736,2768.1792,2179.9285,2206.0552,1751.9851,2167.4985,2273.9644,2448.6082,2635.233,2360.3833,2895.9875,1835.8301,2127.497,2477.62,2374.1047,2456.7446,279.9219,274.03085,263.99512,250.6787,246.74666,240.80464,272.59515,272.1678,266.17584,262.01788,264.2512,257.92892,282.03104,276.37015,257.40588,247.7325,244.04257,254.97047,263.8464,262.84695,255.91597,229.77995,223.55255,230.61052,234.74426,243.28159,227.18687,228.52547,232.11737,231.19243,246.26685,247.23444,242.71077,235.37553,233.72504,234.87709,271.76852,275.38913,259.1741,244.12834,240.81601,244.11472,273.85626,270.9048,264.11472,256.7272,260.54575,261.0341,263.49527,269.57962,255.2394,234.4692,237.07068,248.20078,258.86325,256.4126,251.86827,236.56955,233.56778,244.01212,244.25046,251.06749,234.41037,224.48967,221.44508,233.4766,230.28383,232.43011,236.74632,229.44725,228.34534,219.07983,266.62265,272.87308,244.46332,237.43205,236.38644,263.7336,277.0295,271.52496,265.00433,262.40414,264.69897,263.58105,267.40005,270.6938,248.66644,245.11081,249.48988,256.25745,264.42133,265.2249,259.6058,226.06122,227.70543,233.0203,245.30928,243.26085,233.65367,228.6997,228.34201,229.37762,249.77614,250.70406,249.85011,240.89516,242.11494,231.34799
811.6,693.925,494.41434,498.96136,766.4691,750.5643,548.447,493.24564,696.8633,606.6799,687.60187,706.40265,651.31085,754.04724,490.54224,728.1778,643.37006,721.0626,700.27765,112.14129,111.27985,105.72044,100.4282,100.126114,100.366135,114.342995,114.78024,117.054855,110.620415,111.05286,110.109955,110.10712,108.83344,105.64888,102.57629,101.27237,104.52705,116.815056,118.14815,115.33035,102.6149,100.54951,106.51268,102.78453,104.1349,98.44796,98.63476,99.54365,101.18103,110.67456,110.29267,110.54033,103.02361,103.0407,100.937416,107.55197,107.667534,104.65772,100.15486,99.78839,100.79859,122.418,121.131584,118.76705,114.65533,114.280136,116.1837,107.416405,109.98461,104.62792,98.09414,98.6683,104.00546,118.47336,117.60385,116.53926,108.6578,105.91977,111.29765,107.78992,106.53115,103.201744,99.292534,98.14985,102.38785,98.36533,97.91885,98.47382,97.665825,96.874115,96.005844,104.48112,105.577576,98.92039,97.43784,97.77085,103.51486,117.57634,118.57715,117.623726,114.268425,114.453224,117.50133,107.57032,108.913246,105.51701,104.46685,105.68992,107.37972,118.7227,118.23546,114.92164,100.62458,100.647316,102.57043,103.31718,101.29303,99.24267,98.18327,98.13154,98.061554,116.51563,117.50435,115.71081,107.65846,105.68159,103.82345
820.5,582.36523,693.42676,718.3831,1119.951,607.2587,927.2928,689.61505,559.3042,897.41547,1044.6727,1021.79834,1030.4357,703.11096,694.6315,563.07355,941.8663,641.3916,1036.378,116.07075,113.80093,107.0852,103.77153,103.578255,103.70486,112.4566,112.52667,111.22174,108.16097,108.548,108.4551,109.94053,109.3218,107.87443,106.92164,106.181786,106.58634,118.06313,116.31111,110.5839,104.37826,104.533226,104.61848,108.0069,109.871185,109.569046,110.22419,111.17649,109.07079,115.293686,115.883545,114.86976,112.29869,112.117065,111.92767,108.343704,110.067184,105.19747,104.73416,104.654915,105.4597,114.96964,114.20078,109.55583,108.08,109.28568,110.40582,110.33123,111.59725,107.0065,104.24252,104.92684,107.17965,113.60716,112.284546,113.641914,109.449234,107.70478,109.288574,108.62162,109.50169,106.523346,104.4066,103.91795,106.69411,110.50578,111.33635,113.023026,110.51343,109.55744,107.38008,105.54589,106.13417,102.22842,101.392044,100.88996,105.879524,117.58504,119.12812,113.11467,112.082054,111.93803,118.22571,109.83726,110.83076,108.21667,107.713196,108.44877,110.50113,120.32323,119.6111,112.92779,105.0925,105.03576,106.16836,114.12779,113.14031,109.90488,109.95552,109.58178,109.89415,113.842026,114.596,114.363556,111.25606,112.4167,106.1612
822.5,563.85583,446.8928,472.75766,814.81476,581.52136,549.2737,459.14703,550.37866,659.1976,744.8515,747.4834,633.0133,638.11945,439.81412,563.72235,681.0522,591.92804,768.43115,105.30055,103.41325,97.43704,94.5693,94.52102,96.50831,103.30841,102.94203,100.47991,97.60145,97.86863,100.15323,104.11485,101.713,97.62046,96.57492,96.05617,99.0904,110.415276,108.258736,101.56341,95.4986,96.03688,98.70423,100.58273,102.65049,100.45342,101.11964,102.70445,102.82806,107.5756,108.38543,104.95933,102.87811,102.313225,105.87171,99.61363,101.96171,95.994514,94.6941,94.89728,98.97172,104.81146,104.4223,99.3055,98.332375,99.023,102.634346,103.98117,104.67766,98.73638,97.069115,96.03634,100.991234,105.70326,104.738174,102.26599,99.96439,99.025665,103.62857,102.4689,103.30718,97.26937,95.05122,95.232346,100.76394,105.87944,106.2923,106.12852,100.9833,100.616615,100.50126,97.6422,97.98751,94.83835,93.48382,93.10041,96.867165,108.89561,110.28187,103.24874,101.92903,101.16273,109.77129,100.818756,101.34069,99.49328,98.26144,99.13172,99.12795,112.373665,112.69809,105.07895,94.79015,95.20025,99.3537,108.2467,107.67134,101.542046,100.7463,99.93482,103.37195,105.25802,104.84527,102.25692,100.0758,101.76704,98.40877
824.5,4055.6965,3039.168,2990.935,11381.103,3929.3867,3856.1323,3020.3677,3966.2595,7659.674,9758.838,9203.936,4739.7207,5056.96,2959.363,3747.2185,8787.698,4327.893,9458.919,373.85376,382.72644,373.90405,356.37238,354.82678,343.02872,396.61188,397.4916,376.0663,369.87994,374.9023,372.15482,397.24344,377.91238,347.10492,339.64825,333.33484,343.47025,362.4937,365.43802,361.1611,321.22452,311.98373,311.7167,326.16904,334.36743,342.22812,351.2437,350.70016,320.51834,366.37827,366.092,362.06628,353.8626,360.44205,346.9585,383.74442,380.41467,366.06067,348.56122,344.16882,340.92023,390.95572,385.3342,365.445,356.64185,367.13245,373.1919,365.1665,381.94632,371.32446,330.33722,336.30142,349.68417,360.52457,353.7934,345.98407,324.24625,319.7212,335.2532,336.47275,332.48624,324.9939,311.8265,309.2215,302.78592,322.20782,329.78085,358.84842,353.80356,346.1306,327.78516,386.91074,390.46295,347.82495,334.7328,331.3827,380.89856,390.4738,382.73984,384.6515,383.67435,380.0705,361.3197,364.83408,375.61023,344.2805,339.03223,348.19357,353.98502,379.26874,374.14258,366.89597,313.52148,312.57928,311.96317,345.97455,348.28473,351.72867,357.21332,360.8698,343.4382,358.38007,363.92905,364.59274,360.55478,363.15555,324.8236
